 ,1,1,Sinema Anak,2014-04-12,12:30:00,3:00:00,,
 ,1,1,Sinema Anak,2014-04-12,15:30:00,1:00:00,,
 ,1,1,Seputar Indonesia,2014-04-12,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-12,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-12,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-12,19:30:00,1:30:00,,
 ,1,1,Sinetron,2014-04-12,21:00:00,1:30:00,,
 ,1,1,LA LIGA,2014-04-12,22:30:00,2:00:00,,
 ,1,1,Box Office Movies,2014-04-13,0:30:00,2:00:00,,
 ,1,1,Box Office Movies,2014-04-13,2:30:00,0:30:00,,
 ,1,1,UFC,2014-04-13,3:00:00,1:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-13,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-13,4:30:00,1:00:00,,
 ,1,1,Sinema Anak,2014-04-13,5:30:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-13,6:00:00,1:00:00,,
 ,1,1,Sinema Anak,2014-04-13,7:00:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-13,7:30:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-13,8:00:00,0:30:00,,
 ,1,1,Dahsyat,2014-04-13,8:30:00,0:30:00,,
 ,1,1,Dahsyat,2014-04-13,9:00:00,2:00:00,,
 ,1,1,Intens,2014-04-13,11:00:00,0:30:00,,
 ,1,1,Silet,2014-04-13,11:30:00,0:30:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-13,12:00:00,0:30:00,,
 ,1,1,Mujizat itu Nyata,2014-04-13,12:30:00,0:30:00,,
 ,1,1,Indonesian Idol,2014-04-13,13:00:00,2:00:00,,
 ,1,1,Indonesian Idol,2014-04-13,15:00:00,1:00:00,,
 ,1,1,Dua Sisi,2014-04-13,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-13,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-13,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-13,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-13,19:30:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-13,21:00:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-13,22:30:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-14,0:00:00,1:00:00,,
 ,1,1,LA LIGA,2014-04-14,1:00:00,1:00:00,,
 ,1,1,LA LIGA,2014-04-14,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-14,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia ,2014-04-14,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-14,6:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-14,7:00:00,2:00:00,,
 ,1,1,Dahsyat,2014-04-14,9:00:00,2:00:00,,
 ,1,1,Intens,2014-04-14,11:00:00,0:30:00,,
 ,1,1,Silet,2014-04-14,11:30:00,0:30:00,,
 ,1,1,Seputar Indonesia ,2014-04-14,12:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-14,12:30:00,2:00:00,,
 ,1,1,100 % Cucok,2014-04-14,14:30:00,0:30:00,,
 ,1,1,100 % Cucok,2014-04-14,15:00:00,0:30:00,,
 ,1,1,100 % Cucok,2014-04-14,15:30:00,0:30:00,,
 ,1,1,Kabar Kabari,2014-04-14,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-14,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-14,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-14,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-14,19:30:00,1:30:00,,
 ,1,1,Sinetron,2014-04-14,21:00:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-14,22:30:00,1:30:00,,
 ,1,1,Mnc Shop,2014-04-15,0:00:00,2:30:00,,
 ,1,1,Film Tengah Malam,2014-04-15,2:30:00,0:30:00,,
 ,1,1,Film Tengah Malam,2014-04-15,3:00:00,0:30:00,,
 ,1,1,Penyegaran Rohani,2014-04-15,3:30:00,0:30:00,,
 ,1,1,Penyegaran Rohani,2014-04-15,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-15,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-15,6:00:00,1:00:00,,
 ,1,1,Dahsyat ,2014-04-15,7:00:00,2:00:00,,
 ,1,1,Dahsyat ,2014-04-15,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-15,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-15,11:00:00,1:00:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-15,12:00:00,0:30:00,,
 ,1,1,Buka-bukaan,2014-04-15,12:30:00,2:00:00,,
 ,1,1,Buka-bukaan,2014-04-15,14:30:00,0:30:00,,
 ,1,1,Buka-bukaan,2014-04-15,15:00:00,1:00:00,,
 ,1,1,Cek & Ricek,2014-04-15,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-15,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-15,17:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-15,18:00:00,1:15:00,,
 ,1,1,Sinetron,2014-04-15,19:15:00,1:15:00,,
 ,1,1,Sinetron,2014-04-15,20:30:00,2:00:00,,
 ,1,1,Bukan Talent Biasa,2014-04-15,22:30:00,1:00:00,,
 ,1,1,Bukan Talent Biasa,2014-04-15,23:30:00,2:00:00,,
 ,1,1,Seputar Indonesia Malam,2014-04-16,1:30:00,0:30:00,,
 ,1,1,Mega Sinema,2014-04-16,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-16,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-16,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-16,6:00:00,1:00:00,,
 ,1,1,Dahsyat (L),2014-04-16,7:00:00,2:00:00,,
 ,1,1,Dahsyat (L),2014-04-16,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-16,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-16,11:00:00,1:00:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-16,12:00:00,0:30:00,,
 ,1,1,Buka-bukaan,2014-04-16,12:30:00,2:00:00,,
 ,1,1,Sinema Siang,2014-04-16,14:30:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-16,15:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-16,15:30:00,0:30:00,,
 ,1,1,Cek & Ricek,2014-04-16,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-16,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-16,17:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-16,18:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-16,19:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-16,20:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-16,21:00:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-16,22:30:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-17,1:00:00,0:30:00,,
 ,1,1,Film Tengah Malam,2014-04-17,1:30:00,2:30:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-17,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-17,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-17,6:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-17,7:00:00,2:00:00,,
 ,1,1,Dahsyat,2014-04-17,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-17,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-17,11:00:00,1:00:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-17,12:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-17,12:30:00,2:00:00,,
 ,1,1,Sinema Siang,2014-04-17,14:30:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-17,15:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-17,15:30:00,0:30:00,,
 ,1,1,Kabar Kabari,2014-04-17,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-17,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-17,17:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-17,18:00:00,1:15:00,,
 ,1,1,Sinetron,2014-04-17,19:15:00,1:15:00,,
 ,1,1,Sinetron,2014-04-17,20:30:00,2:00:00,,
 ,1,1,Box Office Movies,2014-04-17,22:30:00,2:30:00,,
 ,1,1,Box Office Movies,2014-04-18,1:00:00,1:00:00,,
 ,1,1,Film Tengah Malam,2014-04-18,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-18,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-18,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-18,6:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-18,7:00:00,2:00:00,,
 ,1,1,Dahsyat,2014-04-18,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-18,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-18,11:00:00,1:00:00,,
 ,1,1,100 % Cucok,2014-04-18,12:00:00,0:30:00,,
 ,1,1,Indonesian Idol,2014-04-18,12:30:00,3:00:00,,
 ,1,1,Mewujudkan Mimpi Indonesia,2014-04-18,15:30:00,0:30:00,,
 ,1,1,Mewujudkan Mimpi Indonesia,2014-04-18,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-18,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-18,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-18,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-18,19:30:00,0:30:00,,
